sale_id;date;time;store_id;employee_id;customer_id;article_count;sale_total_ht;sale_total_ttc;sale_total_discount;product_1_id;product_1_kind;product_1_brand;product_1_model;product_1_is_best_seller;product_1_price_ht;product_1_base_price;product_1_total_discount_applied;product_1_special_offer_discount;product_1_discount_value_fidelity;product_1_discount_val_month;product_1_pct_economise;product_2_id;product_2_kind;product_2_brand;product_2_model;product_2_is_best_seller;product_2_price_ht;product_2_base_price;product_2_total_discount_applied;product_2_special_offer_discount;product_2_discount_value_fidelity;product_2_discount_val_month;product_2_pct_economise;product_3_id;product_3_kind;product_3_brand;product_3_model;product_3_is_best_seller;product_3_price_ht;product_3_base_price;product_3_total_discount_applied;product_3_special_offer_discount;product_3_discount_value_fidelity;product_3_discount_val_month;product_3_pct_economise;product_4_id;product_4_kind;product_4_brand;product_4_model;product_4_is_best_seller;product_4_price_ht;product_4_base_price;product_4_total_discount_applied;product_4_special_offer_discount;product_4_discount_value_fidelity;product_4_discount_val_month;product_4_pct_economise
V002046;2024-06-22;15:18;S01;E0008;C0220;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002047;2024-06-01;16:27;S01;E0004;C0169;1;;;4,51;P021;shoe;Jordans;Elite;false;79,58;100;4,51;4,51;0;0;4,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002048;2024-06-03;09:03;S01;E0004;C0038;2;;;0;P021;shoe;Jordans;Elite;false;83,33;100;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;22,05;26,46;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002049;2024-06-18;12:57;S01;E0004;C0187;2;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002050;2024-06-01;12:46;S01;E0001;C0155;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002051;2024-06-15;16:35;S01;E0006;C0182;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002052;2024-06-17;17:48;S01;E0007;C0140;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002053;2024-06-27;14:59;S01;E0008;C0218;1;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002054;2024-06-17;14:41;S01;E0006;C0016;2;;;0;P059;shoe;Puma;Air;true;75,22;90,27;0;0;0;0;0;P036;shoe;Puma;Pro;false;76,67;92;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002055;2024-06-17;12:04;S01;E0007;C0009;1;;;0;P042;shoe;Puma;Zoom;false;90,62;108,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002056;2024-06-13;15:24;S01;E0006;C0176;3;;;1,32;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;A005;accessory;Accessoire;Lacets;false;18,38;22,05;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;6,25;8,82;1,32;0;0;1,32;14,97;;;;;;;;;;;;
V002057;2024-07-24;16:27;S01;E0004;C0195;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002058;2024-07-29;11:32;S01;E0004;C0137;1;;;0;P038;shoe;Asics;Zoom;false;100,32;120,38;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002059;2024-07-20;17:13;S01;E0004;C0125;2;;;3,36;P021;shoe;Jordans;Elite;false;83,33;100;0;0;0;0;0;A005;accessory;Accessoire;Lacets;false;15,58;22,05;3,36;3,36;0;0;15,24;;;;;;;;;;;;;;;;;;;;;;;;
V002060;2024-07-18;12:34;S01;E0004;C0120;1;;;0;P027;shoe;Puma;Zoom;true;92,33;110,79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002061;2024-07-25;17:56;S01;E0008;C0115;1;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002062;2024-07-31;17:43;S01;E0006;C0134;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002063;2024-07-20;09:14;S01;E0008;C0127;1;;;24,02;P010;shoe;Puma;Air;false;74,15;113;24,02;13,42;10,6;0;21,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002064;2024-07-24;18:59;S01;E0004;C0186;1;;;30,93;P022;shoe;Jordans;Elite;false;103,11;154,66;30,93;0;0;30,93;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002065;2024-07-20;16:27;S01;E0003;C0138;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002066;2024-07-04;16:08;S01;E0003;C0038;1;;;38,93;P045;shoe;Asics;Pro;false;50,89;100;38,93;13,93;0;25;38,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002067;2024-07-08;11:02;S01;E0007;C0081;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002068;2024-07-04;13:11;S01;E0004;C0186;2;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;29,4;35,28;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002069;2024-07-17;12:08;S01;E0003;C0007;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002070;2024-07-30;18:48;S01;E0004;C0249;1;;;9,91;P004;shoe;Asics;Max;false;122,82;157,3;9,91;9,91;0;0;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002071;2024-07-13;14:04;S01;E0004;C0096;2;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;A004;accessory;Accessoire;Tee-shirt;false;11,03;13,23;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002072;2024-07-20;16:45;S01;E0003;C0109;1;;;32,12;P040;shoe;Asics;Flex;false;46,93;88,43;32,12;8,02;24,1;0;36,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002073;2024-07-06;10:41;S01;E0004;C0019;1;;;7,73;P022;shoe;Jordans;Elite;false;122,44;154,66;7,73;0;0;7,73;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002074;2024-07-12;11:11;S01;E0007;C0135;2;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002075;2024-07-09;17:01;S01;E0005;C0081;1;;;11,2;P004;shoe;Asics;Max;false;121,75;157,3;11,2;0;11,2;0;7,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002076;2024-07-08;12:33;S01;E0007;C0001;1;;;30,09;P038;shoe;Asics;Zoom;false;75,24;120,38;30,09;0;0;30,09;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002077;2024-07-30;13:37;S01;E0003;C0117;1;;;0;P016;shoe;Jordans;Pro;false;95,92;115,1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002078;2024-07-15;18:21;S01;E0008;C0259;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002079;2024-07-26;18:54;S01;E0002;C0075;1;;;0;P026;shoe;Puma;Flex;false;127,68;153,21;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002080;2024-07-17;15:49;S01;E0004;C0138;2;;;3,31;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;A004;accessory;Accessoire;Tee-shirt;false;8,27;13,23;3,31;0;0;3,31;25,02;;;;;;;;;;;;;;;;;;;;;;;;
V002081;2024-07-11;14:21;S01;E0007;C0208;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002082;2024-07-19;16:34;S01;E0004;C0141;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002083;2024-07-26;16:25;S01;E0004;C0033;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002084;2024-07-05;18:45;S01;E0008;C0169;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002085;2024-07-06;17:31;S01;E0003;C0214;1;;;32,62;P042;shoe;Puma;Zoom;false;63,43;108,74;32,62;0;0;32,62;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002086;2024-07-24;14:29;S01;E0006;C0056;1;;;47,19;P004;shoe;Asics;Max;false;91,76;157,3;47,19;0;0;47,19;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002087;2024-07-18;13:45;S01;E0006;C0137;1;;;0;P036;shoe;Puma;Pro;false;76,67;92;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002088;2024-07-15;17:09;S01;E0001;C0134;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002089;2024-07-01;15:08;S01;E0007;C0031;1;;;38,66;P022;shoe;Jordans;Elite;false;96,67;154,66;38,66;0;0;38,66;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002090;2024-07-05;18:36;S01;E0007;C0235;2;;;0;P027;shoe;Puma;Zoom;true;92,33;110,79;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;14,7;17,64;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002091;2024-07-22;17:19;S01;E0006;C0194;3;;;0;P045;shoe;Asics;Pro;false;83,33;100;0;0;0;0;0;A008;accessory;Accessoire;Tee-shirt;false;14,7;17,64;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;22,05;26,46;0;0;0;0;0;;;;;;;;;;;;
V002092;2024-07-10;09:07;S01;E0008;C0039;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002093;2024-07-08;13:41;S01;E0008;C0134;1;;;0;P053;shoe;Puma;Flex;false;96,67;116;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002094;2024-07-09;16:35;S01;E0001;C0134;2;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002095;2024-07-26;15:50;S01;E0007;C0168;1;;;38,3;P026;shoe;Puma;Flex;false;95,76;153,21;38,3;0;0;38,3;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002096;2024-07-20;17:30;S01;E0006;C0206;2;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;A005;accessory;Accessoire;Lacets;false;18,38;22,05;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002097;2024-07-11;17:46;S01;E0004;C0026;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002098;2024-07-24;09:36;S01;E0004;C0236;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002099;2024-07-24;16:44;S01;E0008;C0108;1;;;0;P042;shoe;Puma;Zoom;false;90,62;108,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002100;2024-07-13;16:54;S01;E0007;C0242;1;;;8,88;P017;shoe;Jordans;Max;false;66,29;88,43;8,88;8,88;0;0;10,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002101;2024-07-20;10:35;S01;E0007;C0211;1;;;4,42;P017;shoe;Jordans;Max;false;70,01;88,43;4,42;0;0;4,42;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002102;2024-07-20;15:31;S01;E0003;C0182;1;;;33,7;P058;shoe;Puma;Air;false;65,53;112,33;33,7;0;0;33,7;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002103;2024-07-15;10:45;S01;E0008;C0154;1;;;15,57;P051;shoe;Asics;Flex;true;113,13;151,33;15,57;15,57;0;0;10,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002104;2024-07-25;10:25;S01;E0006;C0039;1;;;0;P025;shoe;Asics;Pro;false;95,92;115,1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002105;2024-07-22;17:45;S01;E0008;C0096;2;;;11,96;P061;shoe;Jordans;Zoom;true;123,82;160;11,42;11,42;0;0;7,14;A001;accessory;Accessoire;Lacets;false;6,9;8,82;0,54;0,54;0;0;6,12;;;;;;;;;;;;;;;;;;;;;;;;
V002106;2024-07-23;09:46;S01;E0006;C0055;1;;;0;P025;shoe;Asics;Pro;false;95,92;115,1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002107;2024-07-17;09:10;S01;E0003;C0161;1;;;10,6;P051;shoe;Asics;Flex;true;117,27;151,33;10,6;0;10,6;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002108;2024-07-13;10:24;S01;E0006;C0204;1;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002109;2024-07-10;12:55;S01;E0001;C0206;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002110;2024-07-29;09:04;S01;E0007;C0204;1;;;0;P027;shoe;Puma;Zoom;true;92,33;110,79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002111;2024-07-24;15:48;S01;E0007;C0070;2;;;1,27;P040;shoe;Asics;Flex;false;73,69;88,43;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;6,29;8,82;1,27;1,27;0;0;14,4;;;;;;;;;;;;;;;;;;;;;;;;
V002112;2024-07-31;09:18;S01;E0006;C0135;2;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002113;2024-07-18;14:32;S01;E0007;C0124;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002114;2024-07-15;16:20;S01;E0004;C0206;1;;;0;P027;shoe;Puma;Zoom;true;92,33;110,79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002115;2024-07-11;18:52;S01;E0004;C0138;1;;;0;P038;shoe;Asics;Zoom;false;100,32;120,38;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002116;2024-07-23;18:24;S01;E0006;C0030;1;;;0;P027;shoe;Puma;Zoom;true;92,33;110,79;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002117;2024-07-20;17:24;S01;E0007;C0250;3;;;28,92;P041;shoe;Puma;Air;false;57,67;91,5;22,3;0;22,3;0;24,37;A002;accessory;Accessoire;Lacets;false;7,35;8,82;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;16,53;26,46;6,62;0;0;6,62;25,02;;;;;;;;;;;;
V002118;2024-07-15;09:55;S01;E0004;C0129;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002119;2024-07-20;11:26;S01;E0007;C0186;2;;;15,97;P027;shoe;Puma;Zoom;true;80,86;110,79;13,76;13,76;0;0;12,42;A005;accessory;Accessoire;Lacets;false;16,53;22,05;2,21;0;0;2,21;10,02;;;;;;;;;;;;;;;;;;;;;;;;
V002120;2024-07-09;16:15;S01;E0004;C0252;1;;;6,4;P061;shoe;Jordans;Zoom;true;128;160;6,4;0;0;6,4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002121;2024-07-08;13:14;S01;E0007;C0122;1;;;0;P010;shoe;Puma;Air;false;94,17;113;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002122;2024-07-30;12:15;S01;E0004;C0007;1;;;0;P026;shoe;Puma;Flex;false;127,68;153,21;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002123;2024-07-29;09:32;S01;E0004;C0159;1;;;7,31;P022;shoe;Jordans;Elite;false;122,79;154,66;7,31;7,31;0;0;4,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002124;2024-07-29;12:52;S01;E0004;C0204;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002125;2024-07-06;13:41;S01;E0008;C0126;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002126;2024-07-24;17:04;S01;E0004;C0113;1;;;0;P059;shoe;Puma;Air;true;75,22;90,27;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002127;2024-07-20;13:01;S01;E0004;C0135;1;;;15,73;P004;shoe;Asics;Max;false;117,97;157,3;15,73;0;0;15,73;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002128;2024-07-20;15:23;S01;E0001;C0127;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002129;2024-07-06;15:00;S01;E0003;C0214;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002130;2024-07-20;13:43;S01;E0006;C0250;1;;;9,02;P010;shoe;Puma;Air;false;86,65;113;9,02;9,02;0;0;7,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002131;2024-07-31;15:26;S01;E0004;C0033;3;;;15,1;P051;shoe;Asics;Flex;true;113,52;151,33;15,1;0;15,1;0;9,98;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;7,35;8,82;0;0;0;0;0;;;;;;;;;;;;
V002132;2024-07-27;13:55;S01;E0008;C0235;1;;;0;P053;shoe;Puma;Flex;false;96,67;116;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002133;2024-07-29;09:13;S01;E0007;C0223;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002134;2024-07-27;11:59;S01;E0003;C0154;1;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002135;2024-07-10;09:45;S01;E0008;C0124;1;;;22,11;P040;shoe;Asics;Flex;false;55,27;88,43;22,11;0;0;22,11;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002136;2024-07-22;15:59;S01;E0008;C0066;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002137;2024-07-29;17:41;S01;E0004;C0040;3;;;0;P016;shoe;Jordans;Pro;false;95,92;115,1;0;0;0;0;0;P017;shoe;Jordans;Max;false;73,69;88,43;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;7,35;8,82;0;0;0;0;0;;;;;;;;;;;;
V002138;2024-07-17;16:33;S01;E0004;C0101;2;;;11,36;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;19,93;35,28;11,36;2,54;0;8,82;32,2;;;;;;;;;;;;;;;;;;;;;;;;
V002139;2024-07-11;18:23;S01;E0007;C0241;1;;;0;P006;shoe;Puma;Elite;true;82,07;98,48;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002140;2024-07-29;16:15;S01;E0004;C0007;2;;;0;P038;shoe;Asics;Zoom;false;100,32;120,38;0;0;0;0;0;A006;accessory;Accessoire;Bonnet;false;7,35;8,82;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002141;2024-07-03;17:44;S01;E0004;C0079;2;;;0;P016;shoe;Jordans;Pro;false;95,92;115,1;0;0;0;0;0;P017;shoe;Jordans;Max;false;73,69;88,43;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002142;2024-07-12;10:37;S01;E0001;C0108;1;;;16,95;P010;shoe;Puma;Air;false;80,04;113;16,95;0;0;16,95;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002143;2024-07-20;09:49;S01;E0006;C0193;1;;;0;P022;shoe;Jordans;Elite;false;128,88;154,66;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002144;2024-07-08;15:36;S01;E0008;C0194;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002145;2024-07-16;11:44;S01;E0003;C0029;1;;;0;P038;shoe;Asics;Zoom;false;100,32;120,38;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002146;2024-07-11;14:29;S01;E0003;C0164;1;;;53,79;P022;shoe;Jordans;Elite;false;84,06;154,66;53,79;7,39;0;46,4;34,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002147;2024-07-11;11:17;S01;E0007;C0059;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002148;2024-07-08;12:00;S01;E0006;C0236;2;;;21,47;P059;shoe;Puma;Air;true;75,22;90,27;0;0;0;0;0;P058;shoe;Puma;Air;false;75,72;112,33;21,47;21,47;0;0;19,11;;;;;;;;;;;;;;;;;;;;;;;;
V002149;2024-07-06;18:26;S01;E0008;C0021;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002150;2024-07-20;18:59;S01;E0004;C0167;1;;;33,9;P010;shoe;Puma;Air;false;65,92;113;33,9;0;0;33,9;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002151;2024-07-11;14:04;S01;E0006;C0215;1;;;0;P061;shoe;Jordans;Zoom;true;133,33;160;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002152;2024-07-24;09:24;S01;E0006;C0064;1;;;0;P059;shoe;Puma;Air;true;75,22;90,27;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002153;2024-07-17;17:03;S01;E0001;C0035;1;;;0;P008;shoe;Jordans;Max;true;92,5;111;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002154;2024-07-20;16:12;S01;E0003;C0108;1;;;22,34;P045;shoe;Asics;Pro;false;64,72;100;22,34;7,34;0;15;22,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002155;2024-07-16;11:11;S01;E0007;C0072;1;;;0;P017;shoe;Jordans;Max;false;73,69;88,43;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002156;2024-07-01;13:44;S01;E0007;C0184;1;;;0;P017;shoe;Jordans;Max;false;73,69;88,43;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002157;2024-07-20;16:38;S01;E0004;C0187;2;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V002158;2024-07-24;10:49;S01;E0004;C0034;1;;;21,72;P058;shoe;Puma;Air;false;75,51;112,33;21,72;21,72;0;0;19,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002159;2024-07-19;10:36;S01;E0004;C0236;1;;;36,11;P038;shoe;Asics;Zoom;false;70,22;120,38;36,11;0;0;36,11;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002160;2024-07-01;10:19;S01;E0008;C0204;1;;;22,5;P061;shoe;Jordans;Zoom;true;114,58;160;22,5;0;22,5;0;14,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002161;2024-07-10;15:57;S01;E0001;C0229;1;;;24,76;P035;shoe;Puma;Zoom;false;61,89;99,03;24,76;0;0;24,76;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002162;2024-07-24;18:03;S01;E0006;C0201;1;;;0;P004;shoe;Asics;Max;false;131,08;157,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002163;2024-07-17;16:27;S01;E0007;C0208;1;;;0;P051;shoe;Asics;Flex;true;126,11;151,33;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002164;2024-07-01;16:01;S01;E0008;C0081;1;;;0;P006;shoe;Puma;Elite;true;82,07;98,48;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V002165;2024-07-15;18:20;S01;E0007;C0072;1;;;0;P017;shoe;Jordans;Max;false;73,69;88,43;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
