sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V003733;L0004779;2024-07-24;16:59;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0300;F;38;;true;chasseur_de_promos;0;3;P073;shoe;Adidas;Casual;Air;Black;34;32,76;0,2;27,3;5,46;0;32,76;36,4;false;3,64;0;0;4;3,64;10;2024-07;26912,97
V003734;L0004780;2024-07-15;09:46;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0010;Blase;2606;172;2010-08-05;Sales;0,21;0,79;C0366;F;22;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003735;L0004781;2024-07-25;17:01;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0029;M;18;;true;sneakerhead;0;10;P023;shoe;Adidas;Trail;Max;Gold;36;105,49;0,2;87,91;17,58;0;105,49;109,2;false;3,71;3,71;0;4;0;3,4;2024-07;26912,97
V003736;L0004782;2024-07-30;17:08;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0167;F;16;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003737;L0004783;2024-07-05;11:16;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0186;M;33;;false;chasseur_de_promos;0;0;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003738;L0004784;2024-07-29;17:56;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0381;F;19;;true;sneakerhead;0;30;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003738;L0004785;2024-07-29;17:56;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0381;F;19;;true;sneakerhead;0;30;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003738;L0004786;2024-07-29;17:56;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0381;F;19;;true;sneakerhead;0;30;A008;accessory;Accessoire;Bonnet;Bonnet;Classic Grey;XL;17,68;0,2;14,73;2,95;0;17,68;20,8;false;3,12;0;0;4;3,12;15;2024-07;26912,97
V003739;L0004787;2024-07-18;13:22;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0366;F;22;;true;sneakerhead;0;22;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003739;L0004788;2024-07-18;13:22;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0366;F;22;;true;sneakerhead;0;22;A004;accessory;Accessoire;Lacets;Lacets;Classic Grey;L;19,76;0,2;16,47;3,29;0;19,76;20,8;false;1,04;0;0;4;1,04;5;2024-07;26912,97
V003740;L0004789;2024-07-19;13:20;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0164;F;38;;false;chasseur_de_promos;0;0;P088;shoe;Adidas;Basketball;Max;Black;32;139,36;0,2;116,13;23,23;0;139,36;139,36;false;0;0;0;4;0;0;2024-07;26912,97
V003741;L0004790;2024-07-17;09:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0309;M;20;;true;chasseur_de_promos;0;14;P030;shoe;Adidas;Basketball;Zoom;Pink;38;101,34;0,2;84,45;16,89;0;101,34;150,8;false;49,46;19,3;0;4;30,16;32,8;2024-07;26912,97
V003741;L0004791;2024-07-17;09:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0309;M;20;;true;chasseur_de_promos;0;14;A011;accessory;Accessoire;Casquette;Casquette;White;L;41,6;0,2;34,67;6,93;0;41,6;41,6;false;0;0;0;4;0;0;2024-07;26912,97
V003742;L0004792;2024-07-16;17:12;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0163;M;16;;true;sneakerhead;0;30;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003742;L0004793;2024-07-16;17:12;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0163;M;16;;true;sneakerhead;0;30;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003742;L0004794;2024-07-16;17:12;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0163;M;16;;true;sneakerhead;0;30;A008;accessory;Accessoire;Bonnet;Bonnet;Classic Grey;XL;20,8;0,2;17,33;3,47;0;20,8;20,8;false;0;0;0;4;0;0;2024-07;26912,97
V003743;L0004795;2024-07-30;16:43;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0306;F;31;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003744;L0004796;2024-07-08;10:17;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0112;M;21;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003745;L0004797;2024-07-24;09:35;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0010;Blase;2606;172;2010-08-05;Sales;0,21;0,79;C0187;M;36;;false;chasseur_de_promos;0;0;P073;shoe;Adidas;Casual;Air;Black;34;36,4;0,2;30,33;6,07;0;36,4;36,4;false;0;0;0;4;0;0;2024-07;26912,97
V003746;L0004798;2024-07-26;12:11;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0005;F;46;;true;sneakerhead;0;25;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003746;L0004799;2024-07-26;12:11;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0005;F;46;;true;sneakerhead;0;25;A001;accessory;Accessoire;Sac de sport;Sac de sport;Black;S;41,6;0,2;34,67;6,93;0;41,6;41,6;false;0;0;0;4;0;0;2024-07;26912,97
V003746;L0004800;2024-07-26;12:11;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0005;F;46;;true;sneakerhead;0;25;A012;accessory;Accessoire;Lacets;Lacets;White;S;10,4;0,2;8,67;1,73;0;10,4;10,4;false;0;0;0;4;0;0;2024-07;26912,97
V003747;L0004801;2024-07-16;16:25;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0213;M;26;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003748;L0004802;2024-07-01;14:53;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0010;Blase;2606;172;2010-08-05;Sales;0,21;0,79;C0298;F;29;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003749;L0004803;2024-07-31;16:50;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0178;F;48;;true;sneakerhead;0;28;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003749;L0004804;2024-07-31;16:50;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0178;F;48;;true;sneakerhead;0;28;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003750;L0004805;2024-07-11;13:26;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0240;F;49;Adidas;true;fidele_marque;0;16;P014;shoe;Adidas;Limited Edition;Zoom;White;45;162,24;0,2;135,2;27,04;0;162,24;202,8;false;40,56;0;0;4;40,56;20;2024-07;26912,97
V003751;L0004806;2024-07-04;10:40;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0295;F;34;;true;chasseur_de_promos;0;13;P030;shoe;Adidas;Basketball;Zoom;Pink;38;137,23;0,2;114,36;22,87;0;137,23;150,8;false;13,57;13,57;0;4;0;9;2024-07;26912,97
V003752;L0004807;2024-07-01;17:57;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0353;F;26;;true;sneakerhead;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003753;L0004808;2024-07-25;12:40;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0403;F;47;;false;chasseur_de_promos;0;0;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003754;L0004809;2024-07-17;14:04;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0304;M;50;;true;chasseur_de_promos;0;20;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003755;L0004810;2024-07-12;14:46;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0110;M;30;;true;sneakerhead;154;21;P014;shoe;Adidas;Limited Edition;Zoom;White;45;187,4;0,2;156,17;31,23;15,4;202,8;202,8;false;15,4;0;15,4;4;0;7,59;2024-07;26912,97
V003755;L0004811;2024-07-12;14:46;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0110;M;30;;true;sneakerhead;154;21;A005;accessory;Accessoire;Casquette;Casquette;Deep Blue;S;31,2;0,2;26;5,2;0;31,2;31,2;false;0;0;0;4;0;0;2024-07;26912,97
V003756;L0004812;2024-07-30;09:03;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0007;F;39;;true;chasseur_de_promos;0;15;P030;shoe;Adidas;Basketball;Zoom;Pink;38;150,8;0,2;125,67;25,13;0;150,8;150,8;false;0;0;0;4;0;0;2024-07;26912,97
V003757;L0004813;2024-07-17;12:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0355;F;45;;false;sneakerhead;0;0;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003758;L0004814;2024-07-12;09:58;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0056;M;30;Adidas;true;fidele_marque;0;8;P006;shoe;Adidas;Training;Pro;Pink;34;88,92;0,2;74,1;14,82;0;88,92;118,56;false;29,64;0;0;4;29,64;25;2024-07;26912,97
V003759;L0004815;2024-07-08;14:46;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0178;F;48;;true;sneakerhead;104;16;P001;shoe;Adidas;Running;Pro;Deep Purple;41;165,36;0,2;137,8;27,56;10,4;175,76;175,76;false;10,4;0;10,4;4;0;5,92;2024-07;26912,97
V003760;L0004816;2024-07-30;13:34;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0163;M;16;;true;sneakerhead;0;21;P014;shoe;Adidas;Limited Edition;Zoom;White;45;186,78;0,2;155,65;31,13;0;186,78;202,8;false;16,02;16,02;0;4;0;7,9;2024-07;26912,97
V003760;L0004817;2024-07-30;13:34;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0163;M;16;;true;sneakerhead;0;21;A010;accessory;Accessoire;Casquette;Casquette;White;S;31,2;0,2;26;5,2;0;31,2;31,2;false;0;0;0;4;0;0;2024-07;26912,97
V003761;L0004818;2024-07-16;10:10;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0368;M;18;;false;impulsif;0;0;P073;shoe;Adidas;Casual;Air;Black;34;36,4;0,2;30,33;6,07;0;36,4;36,4;false;0;0;0;4;0;0;2024-07;26912,97
V003762;L0004819;2024-07-12;10:16;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0018;F;39;;false;chasseur_de_promos;0;0;P050;shoe;Adidas;Running;Max;Pink;32;149,76;0,2;124,8;24,96;0;149,76;149,76;false;0;0;0;4;0;0;2024-07;26912,97
V003763;L0004820;2024-07-24;10:08;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0182;M;24;;true;sneakerhead;0;28;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003763;L0004821;2024-07-24;10:08;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0182;M;24;;true;sneakerhead;0;28;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003764;L0004822;2024-07-23;11:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0223;M;51;;true;sneakerhead;0;24;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003764;L0004823;2024-07-23;11:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0223;M;51;;true;sneakerhead;0;24;A001;accessory;Accessoire;Sac de sport;Sac de sport;Black;S;41,6;0,2;34,67;6,93;0;41,6;41,6;false;0;0;0;4;0;0;2024-07;26912,97
V003765;L0004824;2024-07-11;16:26;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0361;M;37;;true;sneakerhead;0;18;P014;shoe;Adidas;Limited Edition;Zoom;White;45;152,1;0,2;126,75;25,35;0;152,1;202,8;false;50,7;0;0;4;50,7;25;2024-07;26912,97
V003765;L0004825;2024-07-11;16:26;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0361;M;37;;true;sneakerhead;0;18;A010;accessory;Accessoire;Casquette;Casquette;White;S;31,2;0,2;26;5,2;0;31,2;31,2;false;0;0;0;4;0;0;2024-07;26912,97
V003766;L0004826;2024-07-18;16:11;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0005;F;46;;true;sneakerhead;0;26;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003766;L0004827;2024-07-18;16:11;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0009;Requin;2889;154;2012-02-11;Manager;0,05;0,95;C0005;F;46;;true;sneakerhead;0;26;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;61,62;0,2;51,35;10,27;0;61,62;82,16;false;20,54;0;0;4;20,54;25;2024-07;26912,97
V003767;L0004828;2024-07-29;12:05;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0025;F;27;;false;chasseur_de_promos;0;0;P001;shoe;Adidas;Running;Pro;Deep Purple;41;175,76;0,2;146,47;29,29;0;175,76;175,76;false;0;0;0;4;0;0;2024-07;26912,97
V003768;L0004829;2024-07-01;17:06;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0184;M;28;;true;chasseur_de_promos;0;19;P014;shoe;Adidas;Limited Edition;Zoom;White;45;136,61;0,2;113,84;22,77;0;136,61;202,8;false;66,19;25,63;0;4;40,56;32,64;2024-07;26912,97
V003768;L0004830;2024-07-01;17:06;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0184;M;28;;true;chasseur_de_promos;0;19;A003;accessory;Accessoire;Sac de sport;Sac de sport;Classic Grey;L;15,6;0,2;13;2,6;0;15,6;15,6;false;0;0;0;4;0;0;2024-07;26912,97
V003768;L0004831;2024-07-01;17:06;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0184;M;28;;true;chasseur_de_promos;0;19;A001;accessory;Accessoire;Sac de sport;Sac de sport;Black;S;39,52;0,2;32,93;6,59;0;39,52;41,6;false;2,08;0;0;4;2,08;5;2024-07;26912,97
V003769;L0004832;2024-07-05;11:31;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0381;F;19;;true;sneakerhead;0;17;P014;shoe;Adidas;Limited Edition;Zoom;White;45;172,38;0,2;143,65;28,73;0;172,38;202,8;false;30,42;0;0;4;30,42;15;2024-07;26912,97
V003770;L0004833;2024-07-16;10:38;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0005;F;46;;true;sneakerhead;475;23;P014;shoe;Adidas;Limited Edition;Zoom;White;45;155,3;0,2;129,42;25,88;47,5;202,8;202,8;false;47,5;0;47,5;4;0;23,42;2024-07;26912,97
V003770;L0004834;2024-07-16;10:38;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0005;F;46;;true;sneakerhead;475;23;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
V003771;L0004835;2024-07-03;10:32;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0395;M;31;;true;sneakerhead;0;12;P077;shoe;Adidas;Casual;Pro;Deep Purple;40;122,88;0,2;102,4;20,48;0;122,88;144,56;false;21,68;0;0;4;21,68;15;2024-07;26912,97
V003772;L0004836;2024-07-18;14:01;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0240;F;49;Adidas;true;fidele_marque;197;4;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;46,03;0,2;38,36;7,67;19,7;65,73;82,16;false;36,13;0;19,7;4;16,43;43,98;2024-07;26912,97
V003773;L0004837;2024-07-03;11:35;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0161;F;50;;false;sneakerhead;0;0;P050;shoe;Adidas;Running;Max;Pink;32;149,76;0,2;124,8;24,96;0;149,76;149,76;false;0;0;0;4;0;0;2024-07;26912,97
V003774;L0004838;2024-07-31;17:34;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0129;F;32;;true;sneakerhead;0;17;P073;shoe;Adidas;Casual;Air;Black;34;36,4;0,2;30,33;6,07;0;36,4;36,4;false;0;0;0;4;0;0;2024-07;26912,97
V003774;L0004839;2024-07-31;17:34;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0129;F;32;;true;sneakerhead;0;17;P006;shoe;Adidas;Training;Pro;Pink;34;118,56;0,2;98,8;19,76;0;118,56;118,56;false;0;0;0;4;0;0;2024-07;26912,97
V003774;L0004840;2024-07-31;17:34;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0008;Experimente;2731;108;2015-12-06;Support;0,08;0,92;C0129;F;32;;true;sneakerhead;0;17;A004;accessory;Accessoire;Lacets;Lacets;Classic Grey;L;20,8;0,2;17,33;3,47;0;20,8;20,8;false;0;0;0;4;0;0;2024-07;26912,97
V003775;L0004841;2024-07-11;15:56;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0007;JeunePrometteur;2268;64;2019-08-15;Sales;0,12;0,88;C0186;M;33;;false;chasseur_de_promos;0;0;P050;shoe;Adidas;Running;Max;Pink;32;149,76;0,2;124,8;24,96;0;149,76;149,76;false;0;0;0;4;0;0;2024-07;26912,97
V003776;L0004842;2024-07-04;13:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0383;F;51;;false;chasseur_de_promos;0;0;P014;shoe;Adidas;Limited Edition;Zoom;White;45;202,8;0,2;169;33,8;0;202,8;202,8;false;0;0;0;4;0;0;2024-07;26912,97
V003776;L0004843;2024-07-04;13:33;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0383;F;51;;false;chasseur_de_promos;0;0;A007;accessory;Accessoire;Chaussettes;Chaussettes;Classic Grey;L;18,3;0,2;15,25;3,05;0;18,3;20,8;false;2,5;2,5;0;4;0;12,02;2024-07;26912,97
V003777;L0004844;2024-07-02;10:10;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0252;F;34;;true;sneakerhead;0;15;P014;shoe;Adidas;Limited Edition;Zoom;White;45;152,1;0,2;126,75;25,35;0;152,1;202,8;false;50,7;0;0;4;50,7;25;2024-07;26912,97
V003778;L0004845;2024-07-31;09:38;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0398;F;16;;true;sneakerhead;0;28;P014;shoe;Adidas;Limited Edition;Zoom;White;45;162,24;0,2;135,2;27,04;0;162,24;202,8;false;40,56;0;0;4;40,56;20;2024-07;26912,97
V003778;L0004846;2024-07-31;09:38;S02;Premium;Centre-ville;63;non;Adidas;9;9h/18h;open 5/7;10;90;5;E0011;Requin;3151;83;2018-01-09;Sales;0,06;0,94;C0398;F;16;;true;sneakerhead;0;28;P036;shoe;Adidas;Basketball;Zoom;Brown Bear;45;82,16;0,2;68,47;13,69;0;82,16;82,16;false;0;0;0;4;0;0;2024-07;26912,97
