sale_id;date;time;store_id;employee_id;customer_id;article_count;sale_total_ht;sale_total_ttc;sale_total_discount;product_1_id;product_1_kind;product_1_brand;product_1_model;product_1_is_best_seller;product_1_price_ht;product_1_base_price;product_1_total_discount_applied;product_1_special_offer_discount;product_1_discount_value_fidelity;product_1_discount_val_month;product_1_pct_economise;product_2_id;product_2_kind;product_2_brand;product_2_model;product_2_is_best_seller;product_2_price_ht;product_2_base_price;product_2_total_discount_applied;product_2_special_offer_discount;product_2_discount_value_fidelity;product_2_discount_val_month;product_2_pct_economise;product_3_id;product_3_kind;product_3_brand;product_3_model;product_3_is_best_seller;product_3_price_ht;product_3_base_price;product_3_total_discount_applied;product_3_special_offer_discount;product_3_discount_value_fidelity;product_3_discount_val_month;product_3_pct_economise;product_4_id;product_4_kind;product_4_brand;product_4_model;product_4_is_best_seller;product_4_price_ht;product_4_base_price;product_4_total_discount_applied;product_4_special_offer_discount;product_4_discount_value_fidelity;product_4_discount_val_month;product_4_pct_economise
V005073;2024-04-25;10:32;S03;E0014;C0154;1;;;0;P039;shoe;Puma;Air;false;94,42;113,3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005074;2024-04-22;09:49;S03;E0013;C0081;3;;;26,91;P072;shoe;Reebok;Flex;false;80,88;121,32;24,26;0;0;24,26;20;A008;accessory;Accessoire;Bonnet;false;14,7;17,64;0;0;0;0;0;A007;accessory;Accessoire;Chaussettes;false;12,49;17,64;2,65;0;0;2,65;15,02;;;;;;;;;;;;
V005075;2024-04-30;12:26;S03;E0014;C0270;1;;;0;P003;shoe;Nike;Max;false;91,14;109,37;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005076;2024-04-10;14:12;S03;E0015;C0252;1;;;0;P069;shoe;Nike;Air;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005077;2024-04-17;10:12;S03;E0012;C0153;1;;;0;P047;shoe;Nike;Zoom;false;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005078;2024-04-24;16:00;S03;E0013;C0407;1;;;16,2;P081;shoe;Puma;Zoom;false;119,18;159,22;16,2;0;16,2;0;10,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005079;2024-04-19;16:59;S03;E0015;C0331;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005080;2024-04-09;13:33;S03;E0013;C0243;1;;;16,27;P085;shoe;Puma;Elite;false;63,94;93;16,27;16,27;0;0;17,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005081;2024-04-23;17:24;S03;E0012;C0366;2;;;16,52;P020;shoe;New Balance;Zoom;false;127,88;166;12,55;12,55;0;0;7,56;A009;accessory;Accessoire;Tee-shirt;false;18,74;26,46;3,97;0;0;3,97;15;;;;;;;;;;;;;;;;;;;;;;;;
V005082;2024-04-25;17:14;S03;E0015;C0256;2;;;39,43;P046;shoe;Puma;Flex;false;90,03;122;13,97;13,97;0;0;11,45;P044;shoe;Puma;Zoom;true;117,12;166;25,46;25,46;0;0;15,34;;;;;;;;;;;;;;;;;;;;;;;;
V005083;2024-04-19;17:46;S03;E0013;C0098;1;;;0;P081;shoe;Puma;Zoom;false;132,68;159,22;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005084;2024-04-08;10:08;S03;E0014;C0391;1;;;0;P024;shoe;New Balance;Zoom;false;87,57;105,08;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005085;2024-04-08;14:53;S03;E0013;C0297;1;;;17,25;P028;shoe;Reebok;Air;false;81,46;115;17,25;0;0;17,25;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005086;2024-04-22;14:06;S03;E0012;C0363;1;;;0;P087;shoe;New Balance;Flex;false;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005087;2024-04-19;11:14;S03;E0013;C0329;2;;;5,2;P019;shoe;Reebok;Pro;false;82,33;104;5,2;0;0;5,2;5;A012;accessory;Accessoire;Lacets;false;7,35;8,82;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005088;2024-04-25;11:53;S03;E0013;C0052;1;;;0;P019;shoe;Reebok;Pro;false;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005089;2024-04-05;15:50;S03;E0012;C0223;1;;;0;P063;shoe;Reebok;Elite;false;102,93;123,51;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005090;2024-04-15;09:17;S03;E0012;C0145;1;;;0;P044;shoe;Puma;Zoom;true;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005091;2024-04-17;15:05;S03;E0015;C0358;3;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;A004;accessory;Accessoire;Lacets;false;14,7;17,64;0;0;0;0;0;A010;accessory;Accessoire;Casquette;false;22,05;26,46;0;0;0;0;0;;;;;;;;;;;;
V005092;2024-04-15;16:15;S03;E0013;C0256;1;;;14,38;P051;shoe;Nike;Flex;false;74,68;104;14,38;14,38;0;0;13,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005093;2024-04-12;17:19;S03;E0012;C0398;1;;;0;P080;shoe;Reebok;Elite;true;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005094;2024-04-29;17:47;S03;E0012;C0405;1;;;0;P087;shoe;New Balance;Flex;false;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005095;2024-04-01;14:55;S03;E0012;C0137;1;;;17,9;P070;shoe;Nike;Max;true;62,73;93,17;17,9;0;17,9;0;19,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005096;2024-04-09;09:57;S03;E0014;C0042;1;;;0;P044;shoe;Puma;Zoom;true;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005097;2024-04-17;14:53;S03;E0013;C0264;1;;;0;P043;shoe;New Balance;Flex;false;97,5;117;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005098;2024-04-29;17:17;S03;E0013;C0331;1;;;0;P075;shoe;New Balance;Zoom;true;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005099;2024-04-17;15:16;S03;E0012;C0253;1;;;0;P086;shoe;New Balance;Flex;true;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005100;2024-04-18;11:35;S03;E0015;C0324;2;;;0;P086;shoe;New Balance;Flex;true;86,67;104;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;11,03;13,23;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005101;2024-04-10;16:59;S03;E0012;C0164;1;;;0;P010;shoe;Reebok;Elite;false;89,63;107,55;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005102;2024-04-10;14:32;S03;E0012;C0292;1;;;14;P027;shoe;Puma;Zoom;false;126,67;166;14;0;14;0;8,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005103;2024-04-25;12:53;S03;E0012;C0369;1;;;0;P068;shoe;Reebok;Pro;false;83,72;100,46;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005104;2024-04-08;16:31;S03;E0014;C0238;1;;;10;P003;shoe;Nike;Max;false;82,81;109,37;10;0;10;0;9,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005105;2024-04-23;14:11;S03;E0013;C0037;1;;;0;P047;shoe;Nike;Zoom;false;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005106;2024-04-24;16:05;S03;E0013;C0255;1;;;0;P067;shoe;Puma;Flex;false;75,83;91;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005107;2024-04-23;11:20;S03;E0015;C0138;1;;;23,88;P063;shoe;Reebok;Elite;false;83,03;123,51;23,88;23,88;0;0;19,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005108;2024-04-12;10:38;S03;E0014;C0081;1;;;0;P028;shoe;Reebok;Air;false;95,83;115;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005109;2024-04-11;11:04;S03;E0013;C0364;2;;;0;P012;shoe;Reebok;Air;true;77,5;93;0;0;0;0;0;P062;shoe;Reebok;Zoom;false;92,2;110,64;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005110;2024-04-11;13:05;S03;E0015;C0055;2;;;0;P052;shoe;New Balance;Pro;false;96,88;116,25;0;0;0;0;0;A012;accessory;Accessoire;Lacets;false;7,35;8,82;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005111;2024-04-16;10:46;S03;E0013;C0264;1;;;11,7;P043;shoe;New Balance;Flex;false;87,75;117;11,7;0;0;11,7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005112;2024-04-19;13:46;S03;E0015;C0136;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005113;2024-04-10;09:40;S03;E0012;C0048;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005114;2024-04-25;11:43;S03;E0015;C0391;2;;;0;P020;shoe;New Balance;Zoom;false;138,33;166;0;0;0;0;0;A006;accessory;Accessoire;Tee-shirt;false;18,38;22,05;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005115;2024-04-12;13:13;S03;E0015;C0369;1;;;0;P078;shoe;Reebok;Elite;false;77,57;93,08;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005116;2024-04-23;11:02;S03;E0014;C0067;1;;;0;P051;shoe;Nike;Flex;false;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005117;2024-04-24;14:11;S03;E0012;C0024;2;;;0;P025;shoe;Nike;Air;true;75,83;91;0;0;0;0;0;P069;shoe;Nike;Air;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005118;2024-04-18;13:09;S03;E0016;C0105;1;;;0;P025;shoe;Nike;Air;true;75,83;91;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005119;2024-04-30;12:54;S03;E0014;C0210;1;;;0;P057;shoe;New Balance;Max;false;85,8;102,96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005120;2024-04-26;14:53;S03;E0015;C0046;1;;;14,2;P010;shoe;Reebok;Elite;false;77,79;107,55;14,2;0;14,2;0;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005121;2024-04-18;13:54;S03;E0013;C0274;1;;;10,5;P012;shoe;Reebok;Air;true;68,75;93;10,5;0;10,5;0;11,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005122;2024-04-17;12:24;S03;E0013;C0308;1;;;0;P066;shoe;Reebok;Elite;false;80,32;96,38;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005123;2024-04-02;15:30;S03;E0012;C0255;1;;;0;P015;shoe;Puma;Air;false;95,54;114,65;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005124;2024-04-08;16:33;S03;E0015;C0130;3;;;0;P060;shoe;Nike;Zoom;false;131,45;157,74;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;14,7;17,64;0;0;0;0;0;A006;accessory;Accessoire;Tee-shirt;false;18,38;22,05;0;0;0;0;0;;;;;;;;;;;;
V005125;2024-04-12;17:35;S03;E0015;C0358;1;;;8,19;P008;shoe;Reebok;Max;true;90,68;117;8,19;0;0;8,19;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005126;2024-04-24;12:18;S03;E0012;C0344;1;;;0;P052;shoe;New Balance;Pro;false;96,88;116,25;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005127;2024-04-05;12:25;S03;E0012;C0023;1;;;0;P021;shoe;Nike;Flex;false;78,67;94,4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005128;2024-04-30;14:21;S03;E0012;C0404;1;;;20,9;P070;shoe;Nike;Max;true;60,23;93,17;20,9;0;20,9;0;22,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005129;2024-04-18;11:10;S03;E0015;C0099;3;;;2,83;P024;shoe;New Balance;Zoom;false;87,57;105,08;0;0;0;0;0;A006;accessory;Accessoire;Tee-shirt;false;18,38;22,05;0;0;0;0;0;A010;accessory;Accessoire;Casquette;false;19,69;26,46;2,83;2,83;0;0;10,7;;;;;;;;;;;;
V005130;2024-04-03;16:45;S03;E0016;C0288;1;;;4,91;P008;shoe;Reebok;Max;true;93,41;117;4,91;4,91;0;0;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005131;2024-04-25;12:21;S03;E0012;C0379;2;;;18,2;P027;shoe;Puma;Zoom;false;123,17;166;18,2;0;18,2;0;10,96;A004;accessory;Accessoire;Lacets;false;14,7;17,64;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005132;2024-04-16;11:17;S03;E0015;C0050;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005133;2024-04-29;17:26;S03;E0015;C0021;1;;;12,51;P043;shoe;New Balance;Flex;false;87,08;117;12,51;12,51;0;0;10,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005134;2024-04-12;15:12;S03;E0013;C0281;1;;;11,9;P057;shoe;New Balance;Max;false;75,88;102,96;11,9;11,9;0;0;11,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005135;2024-04-29;11:53;S03;E0015;C0210;1;;;4,8;P037;shoe;New Balance;Pro;false;76;96;4,8;0;0;4,8;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005136;2024-04-16;09:46;S03;E0014;C0128;1;;;10,3;P059;shoe;Nike;Max;true;129,75;166;10,3;0;10,3;0;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005137;2024-04-11;11:38;S03;E0015;C0058;1;;;0;P048;shoe;Puma;Pro;false;101,67;122;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005138;2024-04-29;17:31;S03;E0014;C0248;1;;;0;P060;shoe;Nike;Zoom;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005139;2024-04-25;12:15;S03;E0016;C0001;1;;;0;P085;shoe;Puma;Elite;false;77,5;93;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005140;2024-04-08;17:17;S03;E0016;C0312;1;;;0;P059;shoe;Nike;Max;true;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005141;2024-04-08;13:33;S03;E0014;C0255;1;;;4,18;P079;shoe;Puma;Pro;false;88,76;110,69;4,18;4,18;0;0;3,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005142;2024-05-29;15:10;S03;E0015;C0194;1;;;0;P078;shoe;Reebok;Elite;false;77,57;93,08;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005143;2024-05-14;13:58;S03;E0013;C0203;1;;;0;P016;shoe;New Balance;Flex;false;98,53;118,23;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005144;2024-05-06;12:13;S03;E0013;C0029;1;;;0;P087;shoe;New Balance;Flex;false;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005145;2024-05-22;14:48;S03;E0016;C0053;1;;;0;P060;shoe;Nike;Zoom;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005146;2024-05-02;17:09;S03;E0013;C0081;1;;;0;P019;shoe;Reebok;Pro;false;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005147;2024-05-20;09:18;S03;E0015;C0370;1;;;13,9;P012;shoe;Reebok;Air;true;65,92;93;13,9;0;13,9;0;14,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005148;2024-05-15;10:07;S03;E0013;C0291;1;;;0;P008;shoe;Reebok;Max;true;97,5;117;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005149;2024-05-08;14:12;S03;E0015;C0308;1;;;0;P045;shoe;Reebok;Elite;false;85,8;102,96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005150;2024-05-28;14:05;S03;E0012;C0259;2;;;0;P051;shoe;Nike;Flex;false;86,67;104;0;0;0;0;0;A006;accessory;Accessoire;Tee-shirt;false;18,38;22,05;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005151;2024-05-24;15:29;S03;E0013;C0199;1;;;0;P069;shoe;Nike;Air;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005152;2024-05-03;10:25;S03;E0016;C0045;1;;;0;P057;shoe;New Balance;Max;false;85,8;102,96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005153;2024-05-14;15:43;S03;E0013;C0214;1;;;0;P005;shoe;Reebok;Air;false;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005154;2024-05-10;10:45;S03;E0012;C0258;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005155;2024-05-03;17:30;S03;E0012;C0253;1;;;0;P086;shoe;New Balance;Flex;true;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005156;2024-05-01;16:39;S03;E0016;C0252;1;;;0;P027;shoe;Puma;Zoom;false;138,33;166;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005157;2024-05-27;15:10;S03;E0014;C0144;2;;;10,13;P039;shoe;Puma;Air;false;94,42;113,3;0;0;0;0;0;P011;shoe;Puma;Zoom;false;82,42;109,04;10,13;10,13;0;0;9,29;;;;;;;;;;;;;;;;;;;;;;;;
V005158;2024-05-01;14:21;S03;E0015;C0264;1;;;0;P037;shoe;New Balance;Pro;false;80;96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005159;2024-05-09;15:54;S03;E0012;C0306;1;;;0;P060;shoe;Nike;Zoom;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005160;2024-05-14;14:22;S03;E0012;C0342;1;;;10,4;P021;shoe;Nike;Flex;false;70;94,4;10,4;10,4;0;0;11,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005161;2024-05-22;13:42;S03;E0015;C0348;1;;;0;P086;shoe;New Balance;Flex;true;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005162;2024-05-16;14:05;S03;E0015;C0376;1;;;0;P025;shoe;Nike;Air;true;75,83;91;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005163;2024-05-10;11:22;S03;E0013;C0285;1;;;0;P057;shoe;New Balance;Max;false;85,8;102,96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005164;2024-05-02;13:54;S03;E0016;C0275;1;;;0;P085;shoe;Puma;Elite;false;77,5;93;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005165;2024-05-16;12:47;S03;E0015;C0298;1;;;0;P008;shoe;Reebok;Max;true;97,5;117;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005166;2024-05-28;12:06;S03;E0013;C0256;1;;;13,7;P049;shoe;New Balance;Air;false;75,25;104;13,7;13,7;0;0;13,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005167;2024-05-27;16:53;S03;E0013;C0124;1;;;0;P013;shoe;Puma;Flex;false;93,33;111,99;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005168;2024-05-13;13:59;S03;E0015;C0155;1;;;0;P047;shoe;Nike;Zoom;false;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005169;2024-05-10;14:44;S03;E0013;C0345;2;;;5,73;P015;shoe;Puma;Air;false;90,77;114,65;5,73;0;0;5,73;5;A005;accessory;Accessoire;Casquette;false;22,05;26,46;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005170;2024-05-14;13:18;S03;E0012;C0021;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005171;2024-05-08;09:38;S03;E0013;C0254;1;;;10,3;P069;shoe;Nike;Air;false;122,87;157,74;10,3;0;10,3;0;6,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005172;2024-05-22;11:19;S03;E0015;C0225;1;;;0;P019;shoe;Reebok;Pro;false;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005173;2024-05-17;10:46;S03;E0013;C0153;1;;;0;P070;shoe;Nike;Max;true;77,64;93,17;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005174;2024-05-14;14:57;S03;E0012;C0110;2;;;0;P025;shoe;Nike;Air;true;75,83;91;0;0;0;0;0;P069;shoe;Nike;Air;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005175;2024-05-07;17:46;S03;E0014;C0182;1;;;0;P069;shoe;Nike;Air;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005176;2024-05-23;09:08;S03;E0016;C0379;2;;;0;P020;shoe;New Balance;Zoom;false;138,33;166;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;14,7;17,64;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005177;2024-05-22;10:27;S03;E0015;C0021;2;;;0;P062;shoe;Reebok;Zoom;false;92,2;110,64;0;0;0;0;0;A008;accessory;Accessoire;Bonnet;false;14,7;17,64;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005178;2024-05-03;09:47;S03;E0012;C0106;1;;;0;P079;shoe;Puma;Pro;false;92,24;110,69;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005179;2024-05-23;09:09;S03;E0014;C0207;1;;;5,46;P025;shoe;Nike;Air;true;71,28;91;5,46;0;0;5,46;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005180;2024-05-13;11:38;S03;E0016;C0103;1;;;0;P008;shoe;Reebok;Max;true;97,5;117;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005181;2024-05-14;09:08;S03;E0013;C0260;1;;;0;P051;shoe;Nike;Flex;false;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005182;2024-05-09;13:30;S03;E0015;C0081;1;;;0;P066;shoe;Reebok;Elite;false;80,32;96,38;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005183;2024-05-16;13:11;S03;E0016;C0337;2;;;0;P021;shoe;Nike;Flex;false;78,67;94,4;0;0;0;0;0;A005;accessory;Accessoire;Casquette;false;22,05;26,46;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005184;2024-05-28;15:03;S03;E0014;C0297;1;;;0;P004;shoe;Reebok;Pro;false;95,78;114,93;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005185;2024-05-29;17:02;S03;E0012;C0277;1;;;0;P086;shoe;New Balance;Flex;true;86,67;104;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005186;2024-05-15;14:15;S03;E0014;C0395;1;;;0;P012;shoe;Reebok;Air;true;77,5;93;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005187;2024-05-21;17:07;S03;E0013;C0403;1;;;24,87;P010;shoe;Reebok;Elite;false;68,9;107,55;24,87;14,11;0;10,76;23,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005188;2024-05-09;12:27;S03;E0016;C0274;2;;;0;P075;shoe;New Balance;Zoom;true;81,67;98;0;0;0;0;0;P024;shoe;New Balance;Zoom;false;87,57;105,08;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005189;2024-05-16;15:22;S03;E0012;C0027;1;;;0;P003;shoe;Nike;Max;false;91,14;109,37;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005190;2024-05-21;16:26;S03;E0013;C0034;1;;;0;P060;shoe;Nike;Zoom;false;131,45;157,74;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005191;2024-05-31;11:40;S03;E0015;C0124;2;;;0;P020;shoe;New Balance;Zoom;false;138,33;166;0;0;0;0;0;A003;accessory;Accessoire;Sac de sport;false;11,03;13,23;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005192;2024-05-22;14:04;S03;E0015;C0248;1;;;0;P047;shoe;Nike;Zoom;false;81,67;98;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
V005193;2024-05-01;17:40;S03;E0013;C0001;2;;;0;P004;shoe;Reebok;Pro;false;95,78;114,93;0;0;0;0;0;A001;accessory;Accessoire;Sac de sport;false;29,4;35,28;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
V005194;2024-05-08;15:25;S03;E0013;C0167;1;;;6,52;P070;shoe;Nike;Max;true;72,21;93,17;6,52;0;0;6,52;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
